country_name_short,party_id,party_name_short,fb_page_created,month,fb_posts_n_monthly,fb_videos_n_monthly,fb_images_n_monthly
CZE,789,CSSD,2010-04-21,2017-10-01,104,38,45
CZE,789,CSSD,2010-04-21,2017-11-01,5,2,1
CZE,789,CSSD,2010-04-21,2017-12-01,3,0,1
CZE,789,CSSD,2010-04-21,2018-01-01,7,2,2
CZE,789,CSSD,2010-04-21,2018-02-01,11,0,4
CZE,789,CSSD,2010-04-21,2018-03-01,16,1,8
CZE,789,CSSD,2010-04-21,2018-04-01,21,3,7
CZE,789,CSSD,2010-04-21,2018-05-01,34,7,23
CZE,789,CSSD,2010-04-21,2018-06-01,29,10,14
CZE,789,CSSD,2010-04-21,2018-07-01,20,0,15
CZE,789,CSSD,2010-04-21,2018-08-01,40,5,22
CZE,789,CSSD,2010-04-21,2018-09-01,71,12,46
CZE,789,CSSD,2010-04-21,2018-10-01,57,11,28
CZE,789,CSSD,2010-04-21,2018-11-01,64,10,32
CZE,789,CSSD,2010-04-21,2018-12-01,65,14,36
CZE,789,CSSD,2010-04-21,2019-01-01,85,8,59
CZE,789,CSSD,2010-04-21,2019-02-01,84,6,58
CZE,789,CSSD,2010-04-21,2019-03-01,84,15,54
CZE,789,CSSD,2010-04-21,2019-04-01,99,21,66
CZE,789,CSSD,2010-04-21,2019-05-01,165,51,92
CZE,789,CSSD,2010-04-21,2019-06-01,86,14,50
CZE,789,CSSD,2010-04-21,2019-07-01,76,19,35
CZE,789,CSSD,2010-04-21,2019-08-01,91,9,60
CZE,789,CSSD,2010-04-21,2019-09-01,103,20,61
CZE,789,CSSD,2010-04-21,2019-10-01,117,19,83
CZE,789,CSSD,2010-04-21,2019-11-01,114,34,64
CZE,789,CSSD,2010-04-21,2019-12-01,69,8,51
CZE,789,CSSD,2010-04-21,2020-01-01,79,7,65
CZE,789,CSSD,2010-04-21,2020-02-01,46,6,38
CZE,789,CSSD,2010-04-21,2020-03-01,52,9,42
CZE,789,CSSD,2010-04-21,2020-04-01,36,4,32
CZE,789,CSSD,2010-04-21,2020-05-01,31,3,27
CZE,789,CSSD,2010-04-21,2020-06-01,39,16,23
CZE,789,CSSD,2010-04-21,2020-07-01,33,5,28
CZE,789,CSSD,2010-04-21,2020-08-01,22,3,19
CZE,789,CSSD,2010-04-21,2020-09-01,51,13,35
CZE,789,CSSD,2010-04-21,2020-10-01,43,4,38
CZE,789,CSSD,2010-04-21,2020-11-01,57,13,42
CZE,789,CSSD,2010-04-21,2020-12-01,53,27,26
CZE,789,CSSD,2010-04-21,2021-01-01,42,20,22
CZE,789,CSSD,2010-04-21,2021-02-01,25,12,13
CZE,789,CSSD,2010-04-21,2021-03-01,31,13,17
CZE,789,CSSD,2010-04-21,2021-04-01,26,9,16
CZE,789,CSSD,2010-04-21,2021-05-01,28,11,15
CZE,789,CSSD,2010-04-21,2021-06-01,35,11,22
CZE,789,CSSD,2010-04-21,2021-07-01,27,5,21
CZE,789,CSSD,2010-04-21,2021-08-01,47,11,36
CZE,789,CSSD,2010-04-21,2021-09-01,44,13,30
CZE,789,CSSD,2010-04-21,2021-10-01,27,6,18
CZE,789,CSSD,2010-04-21,2021-11-01,10,0,10
CZE,789,CSSD,2010-04-21,2021-12-01,21,5,15
CZE,789,CSSD,2010-04-21,2022-01-01,34,3,27
CZE,789,CSSD,2010-04-21,2022-02-01,29,6,22
CZE,789,CSSD,2010-04-21,2022-03-01,30,6,20
CZE,789,CSSD,2010-04-21,2022-04-01,35,5,25
CZE,789,CSSD,2010-04-21,2022-05-01,42,19,21
CZE,789,CSSD,2010-04-21,2022-06-01,30,17,11
CZE,789,CSSD,2010-04-21,2022-07-01,18,5,13
CZE,789,CSSD,2010-04-21,2022-08-01,26,11,14
CZE,789,CSSD,2010-04-21,2022-09-01,40,14,24
CZE,789,CSSD,2010-04-21,2022-10-01,20,4,16
CZE,789,CSSD,2010-04-21,2022-11-01,19,4,15
CZE,789,CSSD,2010-04-21,2022-12-01,19,2,16
CZE,789,CSSD,2010-04-21,2023-01-01,36,16,18
CZE,789,CSSD,2010-04-21,2023-02-01,31,10,20
CZE,789,CSSD,2010-04-21,2023-03-01,45,13,32
CZE,789,CSSD,2010-04-21,2023-04-01,47,16,30
CZE,789,CSSD,2010-04-21,2023-05-01,44,11,32
CZE,789,CSSD,2010-04-21,2023-06-01,37,7,29
CZE,789,CSSD,2010-04-21,2023-07-01,48,5,43
CZE,789,CSSD,2010-04-21,2023-08-01,35,6,27
CZE,789,CSSD,2010-04-21,2023-09-01,35,4,31
CZE,789,CSSD,2010-04-21,2023-10-01,55,18,35
CZE,789,CSSD,2010-04-21,2023-11-01,64,22,40
CZE,789,CSSD,2010-04-21,2023-12-01,52,20,31
CZE,829,ODS,2008-10-20,2009-01-01,1,0,1
CZE,829,ODS,2008-10-20,2009-06-01,3,0,2
CZE,829,ODS,2008-10-20,2009-07-01,38,0,0
CZE,829,ODS,2008-10-20,2009-08-01,45,0,3
CZE,829,ODS,2008-10-20,2009-09-01,15,1,0
CZE,829,ODS,2008-10-20,2009-10-01,19,0,0
CZE,829,ODS,2008-10-20,2009-11-01,15,0,0
CZE,829,ODS,2008-10-20,2009-12-01,11,0,0
CZE,829,ODS,2008-10-20,2011-01-01,5,0,0
CZE,829,ODS,2008-10-20,2011-02-01,2,0,0
CZE,829,ODS,2008-10-20,2011-03-01,4,0,0
CZE,829,ODS,2008-10-20,2011-04-01,7,0,0
CZE,829,ODS,2008-10-20,2011-05-01,4,0,0
CZE,829,ODS,2008-10-20,2011-06-01,7,0,0
CZE,829,ODS,2008-10-20,2011-07-01,3,0,0
CZE,829,ODS,2008-10-20,2011-08-01,28,0,0
CZE,829,ODS,2008-10-20,2011-09-01,27,0,0
CZE,829,ODS,2008-10-20,2011-10-01,14,0,0
CZE,829,ODS,2008-10-20,2011-11-01,4,0,0
CZE,829,ODS,2008-10-20,2011-12-01,6,0,0
CZE,829,ODS,2008-10-20,2012-01-01,4,0,0
CZE,829,ODS,2008-10-20,2012-03-01,3,0,0
CZE,829,ODS,2008-10-20,2012-04-01,7,0,0
CZE,829,ODS,2008-10-20,2012-05-01,8,0,1
CZE,829,ODS,2008-10-20,2012-06-01,9,0,2
CZE,829,ODS,2008-10-20,2012-07-01,1,0,1
CZE,829,ODS,2008-10-20,2012-08-01,5,0,0
CZE,829,ODS,2008-10-20,2012-09-01,4,0,0
CZE,829,ODS,2008-10-20,2012-10-01,8,0,0
CZE,829,ODS,2008-10-20,2012-11-01,21,0,0
CZE,829,ODS,2008-10-20,2012-12-01,8,0,0
CZE,829,ODS,2008-10-20,2013-01-01,4,0,0
CZE,829,ODS,2008-10-20,2013-02-01,10,0,1
CZE,829,ODS,2008-10-20,2013-03-01,17,0,3
CZE,829,ODS,2008-10-20,2013-04-01,9,0,3
CZE,829,ODS,2008-10-20,2013-05-01,7,0,0
CZE,829,ODS,2008-10-20,2013-06-01,17,2,3
CZE,829,ODS,2008-10-20,2013-07-01,3,0,1
CZE,829,ODS,2008-10-20,2013-08-01,4,0,0
CZE,829,ODS,2008-10-20,2013-09-01,8,0,0
CZE,829,ODS,2008-10-20,2013-10-01,38,1,1
CZE,829,ODS,2008-10-20,2013-11-01,5,0,1
CZE,829,ODS,2008-10-20,2013-12-01,1,0,0
CZE,829,ODS,2008-10-20,2014-01-01,8,0,1
CZE,829,ODS,2008-10-20,2014-02-01,7,0,1
CZE,829,ODS,2008-10-20,2014-03-01,18,3,3
CZE,829,ODS,2008-10-20,2014-04-01,18,2,3
CZE,829,ODS,2008-10-20,2014-05-01,30,0,13
CZE,829,ODS,2008-10-20,2014-06-01,14,0,3
CZE,829,ODS,2008-10-20,2014-07-01,23,0,3
CZE,829,ODS,2008-10-20,2014-08-01,20,0,5
CZE,829,ODS,2008-10-20,2014-09-01,59,0,5
CZE,829,ODS,2008-10-20,2014-10-01,52,0,16
CZE,829,ODS,2008-10-20,2014-11-01,47,0,3
CZE,829,ODS,2008-10-20,2014-12-01,26,0,2
CZE,829,ODS,2008-10-20,2015-01-01,49,0,0
CZE,829,ODS,2008-10-20,2015-02-01,25,0,0
CZE,829,ODS,2008-10-20,2015-03-01,63,1,4
CZE,829,ODS,2008-10-20,2015-04-01,89,1,17
CZE,829,ODS,2008-10-20,2015-05-01,145,0,53
CZE,829,ODS,2008-10-20,2015-06-01,142,3,58
CZE,829,ODS,2008-10-20,2015-07-01,117,3,34
CZE,829,ODS,2008-10-20,2015-08-01,61,5,25
CZE,829,ODS,2008-10-20,2015-09-01,83,4,30
CZE,829,ODS,2008-10-20,2015-10-01,75,6,31
CZE,829,ODS,2008-10-20,2015-11-01,90,4,39
CZE,829,ODS,2008-10-20,2015-12-01,66,3,20
CZE,829,ODS,2008-10-20,2016-01-01,92,10,39
CZE,829,ODS,2008-10-20,2016-02-01,115,8,48
CZE,829,ODS,2008-10-20,2016-03-01,116,13,58
CZE,829,ODS,2008-10-20,2016-04-01,124,11,72
CZE,829,ODS,2008-10-20,2016-05-01,107,22,55
CZE,829,ODS,2008-10-20,2016-06-01,132,10,76
CZE,829,ODS,2008-10-20,2016-07-01,119,13,58
CZE,829,ODS,2008-10-20,2016-08-01,127,6,68
CZE,829,ODS,2008-10-20,2016-09-01,124,11,77
CZE,829,ODS,2008-10-20,2016-10-01,119,15,56
CZE,829,ODS,2008-10-20,2016-11-01,114,10,51
CZE,829,ODS,2008-10-20,2016-12-01,85,17,40
CZE,829,ODS,2008-10-20,2017-01-01,83,12,39
CZE,829,ODS,2008-10-20,2017-02-01,87,11,46
CZE,829,ODS,2008-10-20,2017-03-01,100,20,47
CZE,829,ODS,2008-10-20,2017-04-01,96,12,63
CZE,829,ODS,2008-10-20,2017-05-01,101,21,54
CZE,829,ODS,2008-10-20,2017-06-01,98,22,63
CZE,829,ODS,2008-10-20,2017-07-01,76,11,38
CZE,829,ODS,2008-10-20,2017-08-01,89,17,56
CZE,829,ODS,2008-10-20,2017-09-01,120,28,69
CZE,829,ODS,2008-10-20,2017-10-01,179,45,91
CZE,829,ODS,2008-10-20,2017-11-01,105,28,42
CZE,829,ODS,2008-10-20,2017-12-01,80,14,35
CZE,829,ODS,2008-10-20,2018-01-01,97,32,45
CZE,829,ODS,2008-10-20,2018-02-01,87,23,35
CZE,829,ODS,2008-10-20,2018-03-01,104,37,38
CZE,829,ODS,2008-10-20,2018-04-01,93,32,44
CZE,829,ODS,2008-10-20,2018-05-01,113,35,59
CZE,829,ODS,2008-10-20,2018-06-01,107,41,46
CZE,829,ODS,2008-10-20,2018-07-01,96,33,42
CZE,829,ODS,2008-10-20,2018-08-01,101,41,43
CZE,829,ODS,2008-10-20,2018-09-01,142,64,60
CZE,829,ODS,2008-10-20,2018-10-01,132,45,58
CZE,829,ODS,2008-10-20,2018-11-01,105,39,45
CZE,829,ODS,2008-10-20,2018-12-01,91,28,40
CZE,829,ODS,2008-10-20,2019-01-01,109,36,38
CZE,829,ODS,2008-10-20,2019-02-01,95,35,42
CZE,829,ODS,2008-10-20,2019-03-01,131,52,56
CZE,829,ODS,2008-10-20,2019-04-01,129,43,56
CZE,829,ODS,2008-10-20,2019-05-01,166,60,77
CZE,829,ODS,2008-10-20,2019-06-01,129,39,47
CZE,829,ODS,2008-10-20,2019-07-01,104,25,42
CZE,829,ODS,2008-10-20,2019-08-01,88,19,49
CZE,829,ODS,2008-10-20,2019-09-01,112,35,56
CZE,829,ODS,2008-10-20,2019-10-01,109,30,58
CZE,829,ODS,2008-10-20,2019-11-01,118,35,59
CZE,829,ODS,2008-10-20,2019-12-01,97,32,50
CZE,829,ODS,2008-10-20,2020-01-01,109,47,43
CZE,829,ODS,2008-10-20,2020-02-01,105,35,56
CZE,829,ODS,2008-10-20,2020-03-01,201,58,99
CZE,829,ODS,2008-10-20,2020-04-01,178,46,99
CZE,829,ODS,2008-10-20,2020-05-01,127,57,51
CZE,829,ODS,2008-10-20,2020-06-01,152,75,59
CZE,829,ODS,2008-10-20,2020-07-01,131,52,58
CZE,829,ODS,2008-10-20,2020-08-01,131,48,60
CZE,829,ODS,2008-10-20,2020-09-01,171,67,80
CZE,829,ODS,2008-10-20,2020-10-01,168,55,86
CZE,829,ODS,2008-10-20,2020-11-01,149,49,66
CZE,829,ODS,2008-10-20,2020-12-01,118,40,61
CZE,829,ODS,2008-10-20,2021-01-01,135,56,54
CZE,829,ODS,2008-10-20,2021-02-01,135,44,56
CZE,829,ODS,2008-10-20,2021-03-01,165,53,77
CZE,829,ODS,2008-10-20,2021-04-01,204,70,100
CZE,829,ODS,2008-10-20,2021-05-01,168,59,82
CZE,829,ODS,2008-10-20,2021-06-01,175,67,97
CZE,829,ODS,2008-10-20,2021-07-01,124,39,59
CZE,829,ODS,2008-10-20,2021-08-01,149,46,86
CZE,829,ODS,2008-10-20,2021-09-01,202,60,116
CZE,829,ODS,2008-10-20,2021-10-01,167,63,92
CZE,829,ODS,2008-10-20,2021-11-01,103,31,58
CZE,829,ODS,2008-10-20,2021-12-01,88,21,54
CZE,829,ODS,2008-10-20,2022-01-01,139,38,73
CZE,829,ODS,2008-10-20,2022-02-01,165,38,100
CZE,829,ODS,2008-10-20,2022-03-01,214,37,149
CZE,829,ODS,2008-10-20,2022-04-01,193,38,130
CZE,829,ODS,2008-10-20,2022-05-01,182,30,128
CZE,829,ODS,2008-10-20,2022-06-01,215,35,163
CZE,829,ODS,2008-10-20,2022-07-01,175,27,123
CZE,829,ODS,2008-10-20,2022-08-01,171,24,124
CZE,829,ODS,2008-10-20,2022-09-01,307,62,215
CZE,829,ODS,2008-10-20,2022-10-01,232,37,177
CZE,829,ODS,2008-10-20,2022-11-01,207,30,159
CZE,829,ODS,2008-10-20,2022-12-01,187,35,142
CZE,829,ODS,2008-10-20,2023-01-01,218,37,173
CZE,829,ODS,2008-10-20,2023-02-01,221,43,171
CZE,829,ODS,2008-10-20,2023-03-01,245,26,215
CZE,829,ODS,2008-10-20,2023-04-01,238,45,189
CZE,829,ODS,2008-10-20,2023-05-01,287,54,231
CZE,829,ODS,2008-10-20,2023-06-01,227,37,187
CZE,829,ODS,2008-10-20,2023-07-01,207,29,169
CZE,829,ODS,2008-10-20,2023-08-01,156,21,132
CZE,829,ODS,2008-10-20,2023-09-01,216,34,180
CZE,829,ODS,2008-10-20,2023-10-01,258,43,208
CZE,829,ODS,2008-10-20,2023-11-01,212,39,167
CZE,829,ODS,2008-10-20,2023-12-01,173,23,146
DEU,1180,CSU,2009-05-26,2009-05-01,6,3,1
DEU,1180,CSU,2009-05-26,2009-06-01,1,0,0
DEU,1180,CSU,2009-05-26,2009-07-01,7,6,0
DEU,1180,CSU,2009-05-26,2009-08-01,3,0,0
DEU,1180,CSU,2009-05-26,2009-09-01,9,5,0
DEU,1180,CSU,2009-05-26,2009-10-01,2,0,0
DEU,1180,CSU,2009-05-26,2009-11-01,6,4,0
DEU,1180,CSU,2009-05-26,2010-01-01,1,0,0
DEU,1180,CSU,2009-05-26,2010-02-01,24,14,1
DEU,1180,CSU,2009-05-26,2010-03-01,15,0,1
DEU,1180,CSU,2009-05-26,2010-04-01,14,2,1
DEU,1180,CSU,2009-05-26,2010-05-01,14,1,5
DEU,1180,CSU,2009-05-26,2010-06-01,10,0,2
DEU,1180,CSU,2009-05-26,2010-07-01,9,0,0
DEU,1180,CSU,2009-05-26,2010-08-01,12,0,1
DEU,1180,CSU,2009-05-26,2010-09-01,9,0,3
DEU,1180,CSU,2009-05-26,2010-10-01,36,0,10
DEU,1180,CSU,2009-05-26,2010-11-01,12,0,5
DEU,1180,CSU,2009-05-26,2010-12-01,11,0,2
DEU,1180,CSU,2009-05-26,2011-01-01,15,0,0
DEU,1180,CSU,2009-05-26,2011-02-01,20,0,4
DEU,1180,CSU,2009-05-26,2011-03-01,29,1,2
DEU,1180,CSU,2009-05-26,2011-04-01,3,0,0
DEU,1180,CSU,2009-05-26,2011-05-01,17,0,3
DEU,1180,CSU,2009-05-26,2011-06-01,13,0,2
DEU,1180,CSU,2009-05-26,2011-07-01,6,0,1
DEU,1180,CSU,2009-05-26,2011-08-01,6,0,1
DEU,1180,CSU,2009-05-26,2011-09-01,18,0,3
DEU,1180,CSU,2009-05-26,2011-10-01,31,0,0
DEU,1180,CSU,2009-05-26,2011-11-01,31,0,1
DEU,1180,CSU,2009-05-26,2011-12-01,19,0,1
DEU,1180,CSU,2009-05-26,2012-01-01,20,0,1
DEU,1180,CSU,2009-05-26,2012-02-01,21,0,4
DEU,1180,CSU,2009-05-26,2012-03-01,43,0,9
DEU,1180,CSU,2009-05-26,2012-04-01,27,1,3
DEU,1180,CSU,2009-05-26,2012-05-01,29,0,3
DEU,1180,CSU,2009-05-26,2012-06-01,39,1,2
DEU,1180,CSU,2009-05-26,2012-07-01,36,0,2
DEU,1180,CSU,2009-05-26,2012-08-01,8,0,0
DEU,1180,CSU,2009-05-26,2012-09-01,19,1,0
DEU,1180,CSU,2009-05-26,2012-10-01,28,0,1
DEU,1180,CSU,2009-05-26,2012-11-01,16,0,1
DEU,1180,CSU,2009-05-26,2012-12-01,18,0,0
DEU,1180,CSU,2009-05-26,2013-01-01,35,1,5
DEU,1180,CSU,2009-05-26,2013-02-01,34,0,7
DEU,1180,CSU,2009-05-26,2013-03-01,13,0,2
DEU,1180,CSU,2009-05-26,2013-04-01,14,0,5
DEU,1180,CSU,2009-05-26,2013-05-01,11,0,3
DEU,1180,CSU,2009-05-26,2013-06-01,37,0,7
DEU,1180,CSU,2009-05-26,2013-07-01,29,0,6
DEU,1180,CSU,2009-05-26,2013-08-01,34,0,14
DEU,1180,CSU,2009-05-26,2013-09-01,44,0,12
DEU,1180,CSU,2009-05-26,2013-10-01,3,0,0
DEU,1180,CSU,2009-05-26,2013-11-01,5,0,0
DEU,1180,CSU,2009-05-26,2013-12-01,2,0,0
DEU,1180,CSU,2009-05-26,2014-01-01,3,0,1
DEU,1180,CSU,2009-05-26,2014-02-01,6,0,2
DEU,1180,CSU,2009-05-26,2014-03-01,37,0,1
DEU,1180,CSU,2009-05-26,2014-04-01,27,2,4
DEU,1180,CSU,2009-05-26,2014-05-01,38,0,10
DEU,1180,CSU,2009-05-26,2014-06-01,12,0,0
DEU,1180,CSU,2009-05-26,2014-07-01,19,1,2
DEU,1180,CSU,2009-05-26,2014-08-01,14,0,1
DEU,1180,CSU,2009-05-26,2014-09-01,11,1,2
DEU,1180,CSU,2009-05-26,2014-10-01,12,1,6
DEU,1180,CSU,2009-05-26,2014-11-01,6,1,3
DEU,1180,CSU,2009-05-26,2014-12-01,18,8,6
DEU,1180,CSU,2009-05-26,2015-01-01,10,7,1
DEU,1180,CSU,2009-05-26,2015-02-01,19,11,3
DEU,1180,CSU,2009-05-26,2015-03-01,19,8,4
DEU,1180,CSU,2009-05-26,2015-04-01,20,8,6
DEU,1180,CSU,2009-05-26,2015-05-01,59,7,46
DEU,1180,CSU,2009-05-26,2015-06-01,74,2,60
DEU,1180,CSU,2009-05-26,2015-07-01,66,9,51
DEU,1180,CSU,2009-05-26,2015-08-01,55,7,42
DEU,1180,CSU,2009-05-26,2015-09-01,75,11,50
DEU,1180,CSU,2009-05-26,2015-10-01,65,9,44
DEU,1180,CSU,2009-05-26,2015-11-01,66,12,41
DEU,1180,CSU,2009-05-26,2015-12-01,49,4,38
DEU,1180,CSU,2009-05-26,2016-01-01,57,12,37
DEU,1180,CSU,2009-05-26,2016-02-01,52,7,41
DEU,1180,CSU,2009-05-26,2016-03-01,52,5,39
DEU,1180,CSU,2009-05-26,2016-04-01,52,7,38
DEU,1180,CSU,2009-05-26,2016-05-01,60,7,46
DEU,1180,CSU,2009-05-26,2016-06-01,54,7,40
DEU,1180,CSU,2009-05-26,2016-07-01,70,13,47
DEU,1180,CSU,2009-05-26,2016-08-01,49,5,35
DEU,1180,CSU,2009-05-26,2016-09-01,64,9,46
DEU,1180,CSU,2009-05-26,2016-10-01,53,12,38
DEU,1180,CSU,2009-05-26,2016-11-01,72,16,46
DEU,1180,CSU,2009-05-26,2016-12-01,69,13,50
DEU,1180,CSU,2009-05-26,2017-01-01,59,10,43
DEU,1180,CSU,2009-05-26,2017-02-01,55,12,39
DEU,1180,CSU,2009-05-26,2017-03-01,71,11,52
DEU,1180,CSU,2009-05-26,2017-04-01,57,11,40
DEU,1180,CSU,2009-05-26,2017-05-01,77,11,59
DEU,1180,CSU,2009-05-26,2017-06-01,60,7,50
DEU,1180,CSU,2009-05-26,2017-07-01,86,36,48
DEU,1180,CSU,2009-05-26,2017-08-01,79,28,45
DEU,1180,CSU,2009-05-26,2017-09-01,114,31,78
DEU,1180,CSU,2009-05-26,2017-10-01,41,3,37
DEU,1180,CSU,2009-05-26,2017-11-01,29,4,21
DEU,1180,CSU,2009-05-26,2017-12-01,66,18,44
DEU,1180,CSU,2009-05-26,2018-01-01,51,12,34
DEU,1180,CSU,2009-05-26,2018-02-01,45,8,30
DEU,1180,CSU,2009-05-26,2018-03-01,66,9,50
DEU,1180,CSU,2009-05-26,2018-04-01,54,8,44
DEU,1180,CSU,2009-05-26,2018-05-01,67,10,49
DEU,1180,CSU,2009-05-26,2018-06-01,66,13,46
DEU,1180,CSU,2009-05-26,2018-07-01,63,9,47
DEU,1180,CSU,2009-05-26,2018-08-01,100,12,85
DEU,1180,CSU,2009-05-26,2018-09-01,93,32,56
DEU,1180,CSU,2009-05-26,2018-10-01,126,46,77
DEU,1180,CSU,2009-05-26,2018-11-01,46,14,25
DEU,1180,CSU,2009-05-26,2018-12-01,57,12,35
DEU,1180,CSU,2009-05-26,2019-01-01,82,27,47
DEU,1180,CSU,2009-05-26,2019-02-01,77,6,62
DEU,1180,CSU,2009-05-26,2019-03-01,91,24,57
DEU,1180,CSU,2009-05-26,2019-04-01,80,13,63
DEU,1180,CSU,2009-05-26,2019-05-01,136,36,98
DEU,1180,CSU,2009-05-26,2019-06-01,66,7,54
DEU,1180,CSU,2009-05-26,2019-07-01,72,19,53
DEU,1180,CSU,2009-05-26,2019-08-01,67,16,49
DEU,1180,CSU,2009-05-26,2019-09-01,84,23,57
DEU,1180,CSU,2009-05-26,2019-10-01,82,22,58
DEU,1180,CSU,2009-05-26,2019-11-01,89,17,70
DEU,1180,CSU,2009-05-26,2019-12-01,64,14,50
DEU,1180,CSU,2009-05-26,2020-01-01,70,15,53
DEU,1180,CSU,2009-05-26,2020-02-01,74,13,53
DEU,1180,CSU,2009-05-26,2020-03-01,160,49,107
DEU,1180,CSU,2009-05-26,2020-04-01,106,26,76
DEU,1180,CSU,2009-05-26,2020-05-01,111,22,85
DEU,1180,CSU,2009-05-26,2020-06-01,99,20,79
DEU,1180,CSU,2009-05-26,2020-07-01,105,20,83
DEU,1180,CSU,2009-05-26,2020-08-01,70,14,54
DEU,1180,CSU,2009-05-26,2020-09-01,86,25,59
DEU,1180,CSU,2009-05-26,2020-10-01,81,18,60
DEU,1180,CSU,2009-05-26,2020-11-01,75,16,57
DEU,1180,CSU,2009-05-26,2020-12-01,104,39,65
DEU,1180,CSU,2009-05-26,2021-01-01,83,17,60
DEU,1180,CSU,2009-05-26,2021-02-01,73,19,48
DEU,1180,CSU,2009-05-26,2021-03-01,96,22,67
DEU,1180,CSU,2009-05-26,2021-04-01,81,13,67
DEU,1180,CSU,2009-05-26,2021-05-01,101,16,84
DEU,1180,CSU,2009-05-26,2021-06-01,122,20,101
DEU,1180,CSU,2009-05-26,2021-07-01,110,10,100
DEU,1180,CSU,2009-05-26,2021-08-01,115,20,90
DEU,1180,CSU,2009-05-26,2021-09-01,225,43,174
DEU,1180,CSU,2009-05-26,2021-10-01,61,8,52
DEU,1180,CSU,2009-05-26,2021-11-01,110,19,91
DEU,1180,CSU,2009-05-26,2021-12-01,91,18,70
DEU,1180,CSU,2009-05-26,2022-01-01,95,13,81
DEU,1180,CSU,2009-05-26,2022-02-01,102,14,87
DEU,1180,CSU,2009-05-26,2022-03-01,116,11,102
DEU,1180,CSU,2009-05-26,2022-04-01,79,8,69
DEU,1180,CSU,2009-05-26,2022-05-01,93,15,78
DEU,1180,CSU,2009-05-26,2022-06-01,77,9,67
DEU,1180,CSU,2009-05-26,2022-07-01,101,10,87
DEU,1180,CSU,2009-05-26,2022-08-01,82,7,73
DEU,1180,CSU,2009-05-26,2022-09-01,108,13,93
DEU,1180,CSU,2009-05-26,2022-10-01,104,16,83
DEU,1180,CSU,2009-05-26,2022-11-01,97,8,88
DEU,1180,CSU,2009-05-26,2022-12-01,89,11,76
DEU,1180,CSU,2009-05-26,2023-01-01,79,8,71
DEU,1180,CSU,2009-05-26,2023-02-01,85,10,75
DEU,1180,CSU,2009-05-26,2023-03-01,91,7,84
DEU,1180,CSU,2009-05-26,2023-04-01,76,8,68
DEU,1180,CSU,2009-05-26,2023-05-01,90,17,73
DEU,1180,CSU,2009-05-26,2023-06-01,89,11,78
DEU,1180,CSU,2009-05-26,2023-07-01,123,17,106
DEU,1180,CSU,2009-05-26,2023-08-01,87,12,75
DEU,1180,CSU,2009-05-26,2023-09-01,120,44,76
DEU,1180,CSU,2009-05-26,2023-10-01,114,18,95
DEU,1180,CSU,2009-05-26,2023-11-01,80,11,69
DEU,1180,CSU,2009-05-26,2023-12-01,82,5,77
DEU,2253,AfD,2013-03-03,2013-03-01,81,0,1
DEU,2253,AfD,2013-03-03,2013-04-01,79,0,3
DEU,2253,AfD,2013-03-03,2013-05-01,48,0,2
DEU,2253,AfD,2013-03-03,2013-06-01,48,0,4
DEU,2253,AfD,2013-03-03,2013-07-01,54,0,3
DEU,2253,AfD,2013-03-03,2013-08-01,43,0,2
DEU,2253,AfD,2013-03-03,2013-09-01,31,0,3
DEU,2253,AfD,2013-03-03,2013-10-01,55,0,0
DEU,2253,AfD,2013-03-03,2013-11-01,54,0,0
DEU,2253,AfD,2013-03-03,2013-12-01,43,0,0
DEU,2253,AfD,2013-03-03,2014-01-01,41,0,1
DEU,2253,AfD,2013-03-03,2014-02-01,42,0,2
DEU,2253,AfD,2013-03-03,2014-03-01,29,0,2
DEU,2253,AfD,2013-03-03,2014-04-01,25,0,3
DEU,2253,AfD,2013-03-03,2014-05-01,25,0,9
DEU,2253,AfD,2013-03-03,2014-06-01,34,2,2
DEU,2253,AfD,2013-03-03,2014-07-01,40,0,13
DEU,2253,AfD,2013-03-03,2014-08-01,40,4,9
DEU,2253,AfD,2013-03-03,2014-09-01,49,1,12
DEU,2253,AfD,2013-03-03,2014-10-01,40,0,7
DEU,2253,AfD,2013-03-03,2014-11-01,31,0,5
DEU,2253,AfD,2013-03-03,2014-12-01,44,1,17
DEU,2253,AfD,2013-03-03,2015-01-01,79,2,35
DEU,2253,AfD,2013-03-03,2015-02-01,51,3,29
DEU,2253,AfD,2013-03-03,2015-03-01,25,2,18
DEU,2253,AfD,2013-03-03,2015-04-01,20,0,14
DEU,2253,AfD,2013-03-03,2015-05-01,22,0,11
DEU,2253,AfD,2013-03-03,2015-06-01,17,0,8
DEU,2253,AfD,2013-03-03,2015-07-01,16,1,8
DEU,2253,AfD,2013-03-03,2015-08-01,14,0,8
DEU,2253,AfD,2013-03-03,2015-09-01,15,0,14
DEU,2253,AfD,2013-03-03,2015-10-01,19,1,11
DEU,2253,AfD,2013-03-03,2015-11-01,16,1,8
DEU,2253,AfD,2013-03-03,2015-12-01,18,4,12
DEU,2253,AfD,2013-03-03,2016-01-01,24,0,16
DEU,2253,AfD,2013-03-03,2016-02-01,20,1,15
DEU,2253,AfD,2013-03-03,2016-03-01,21,2,16
DEU,2253,AfD,2013-03-03,2016-04-01,18,2,13
DEU,2253,AfD,2013-03-03,2016-05-01,10,1,7
DEU,2253,AfD,2013-03-03,2016-06-01,5,0,5
DEU,2253,AfD,2013-03-03,2016-07-01,7,0,4
